max_iterations,max_no_improvements,random_percentage,mode,total_price,envelopes,time,unassigned_coupons_total,unassigned_coupons_price
10,8,1,0,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.563141527,50,91.47
10,8,1,1,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.526008633,49,89.56
10,8,1,2,145.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.929821787,9,20.58
10,8,5,0,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.446450911,61,106.23
10,8,5,1,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.419167118,63,106.46
10,8,5,2,145.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.965681529,7,15.53
10,10,1,0,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.64430323,49,89.34
10,10,1,1,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.541619311,50,91.42
10,10,1,2,145.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.870171232,8,18.61
10,10,5,0,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.423998772,57,100.04
10,10,5,1,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.512949034,50,87.0
10,10,5,2,145.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",4.124140459,16,35.85
10,12,1,0,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.592865615,50,91.4
10,12,1,1,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.537217099,50,91.17
10,12,1,2,145.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.767161977,8,18.61
10,12,5,0,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.572135811,58,101.98
10,12,5,1,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.486082386,58,101.4
10,12,5,2,145.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",4.096345592,11,25.4
10,14,1,0,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.659258733,51,93.21
10,14,1,1,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.527136451,50,91.33
10,14,1,2,145.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.983780783,8,18.7
10,14,5,0,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.507085988,61,106.57
10,14,5,1,120.0,"20.0,20.0,20.0,20.0,20.0,20.0",5.476791879,55,95.8
10,14,5,2,145.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.865727743,11,23.6
