max_iterations,max_no_improvements,random_percentage,mode,total_price,envelopes,time,unassigned_coupons_total,unassigned_coupons_price
10,8,5,1,50,"20.0,20.0,10.0",0.838706781,49,114.86
10,8,5,2,55,"15.0,15.0,15.0,10.0",0.704737642,45,160.93
10,10,1,0,50,"20.0,20.0,10.0",0.986188273,49,115.89
10,10,1,1,50,"20.0,20.0,10.0",0.81574365,50,117.17
10,10,1,2,55,"15.0,15.0,15.0,10.0",0.73394469,48,160.87
10,10,5,0,50,"20.0,20.0,10.0",1.001687124,47,107.25
10,10,5,1,50,"20.0,20.0,10.0",0.81312325,51,117.46
10,10,5,2,55,"15.0,15.0,15.0,10.0",0.650869187,47,166.05
10,12,1,0,50,"20.0,20.0,10.0",0.955971062,49,115.82
10,12,1,1,50,"20.0,20.0,10.0",0.808078299,48,114.33
10,12,1,2,55,"15.0,15.0,15.0,10.0",0.628381142,48,160.93
10,12,5,0,50,"20.0,20.0,10.0",1.097393857,51,117.21
10,12,5,1,50,"20.0,20.0,10.0",0.92197776,51,117.61
10,12,5,2,55,"15.0,15.0,15.0,10.0",0.746495626,49,164.41
10,14,1,0,50,"20.0,20.0,10.0",1.034273859,48,114.29
10,14,1,1,50,"20.0,20.0,10.0",0.806407965,49,115.8
10,14,1,2,55,"15.0,15.0,15.0,10.0",0.636418872,49,163.42
10,14,5,0,50,"20.0,20.0,10.0",1.054246637,51,117.91
10,14,5,1,50,"20.0,20.0,10.0",0.929166217,52,119.28
10,14,5,2,55,"15.0,15.0,15.0,10.0",0.692817708,47,158.48
