max_iterations,max_no_improvements,random_percentage,mode,total_price,envelopes,time,unassigned_coupons_total,unassigned_coupons_price
8,12,1,2,160.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",2.965725439,57,240.75
8,12,5,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",3.864068421,62,180.76
8,12,5,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",3.750200798,65,188.34
8,12,5,2,165.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0",2.810459639,5,17.39
8,14,1,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",3.700125797,57,169.53
8,14,1,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",3.840515602,58,172.74
8,14,1,2,160.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",2.965783785,56,234.85
8,14,5,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",3.756115485,58,169.2
8,14,5,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",3.708497011,60,176.97
8,14,5,2,165.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0",2.828764141,10,36.01
10,8,1,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.771331742,58,172.46
10,8,1,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.674966243,57,169.55
10,8,1,2,160.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.718591636,55,229.69
10,8,5,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.713378324,68,194.45
10,8,5,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.644748603,64,188.8
10,8,5,2,165.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0",3.486448066,5,18.2
10,10,1,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.586300457,56,167.14
10,10,1,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.668587059,58,171.97
10,10,1,2,160.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.709232365,57,239.56
10,10,5,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.67795548,62,180.08
10,10,5,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.554328628,67,194.95
10,10,5,2,165.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0",3.476294069,4,15.33
10,12,1,0,150.0,"20.0,20.0,20.0,20.0,20.0,15.0,20.0,15.0",4.59519022,0,0.0
10,12,1,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.676636463,58,172.57
10,12,1,2,160.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.674773762,56,234.92
10,12,5,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.608269273,60,202.58
10,12,5,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.594979773,63,180.69
10,12,5,2,165.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0",3.51214804,10,38.02
10,14,1,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.626253627,57,169.38
10,14,1,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.643469472,59,175.32
10,14,1,2,160.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,10.0",3.644997716,57,239.44
10,14,5,0,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.649734336,64,185.1
10,14,5,1,140.0,"20.0,20.0,20.0,20.0,20.0,20.0,20.0",4.635904436,60,177.44
10,14,5,2,165.0,"15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0",3.48377596,2,7.84
